Date,Day of Week,Daily Miles,Personal Miles,Commuter Miles,Work Miles,Unallocated,Running Total,Notes
2018-12-19,Wednesday,147.8,0.0,0.0,0.0,147.8,55635.8,
2018-12-20,Thursday,163.8,0.0,0.0,0.0,163.8,55799.5,
2018-12-21,Friday,153.1,0.0,0.0,0.0,153.1,55952.6,
2018-12-22,Saturday,33.2,0.0,0.0,0.0,33.2,55985.8,
2018-12-23,Sunday,58.8,0.0,0.0,0.0,58.8,56044.5,
2018-12-24,Monday,106.2,0.0,0.0,0.0,106.2,56150.7,
2018-12-25,Tuesday,39.2,0.0,0.0,0.0,39.2,56189.8,
2018-12-26,Wednesday,120.3,0.0,0.0,0.0,120.3,56310.1,
2018-12-27,Thursday,156.6,0.0,0.0,0.0,156.6,56466.8,
2018-12-28,Friday,61.6,0.0,0.0,0.0,61.6,56528.3,
2018-12-29,Saturday,34.4,0.0,0.0,0.0,34.4,56562.8,
2018-12-30,Sunday,27.6,0.0,0.0,0.0,27.6,56590.4,
2018-12-31,Monday,5.7,0.0,0.0,0.0,5.7,56596.1,
2019-01-01,Tuesday,89.7,0.0,0.0,0.0,89.7,56685.8,
2019-01-02,Wednesday,135.2,0.0,0.0,0.0,135.2,56821.0,
2019-01-03,Thursday,1.5,0.0,0.0,0.0,1.5,56822.5,
2019-01-04,Friday,157.1,0.0,0.0,0.0,157.1,56979.6,
2019-01-05,Saturday,3.6,0.0,0.0,0.0,3.6,56983.2,
2019-01-06,Sunday,3.5,0.0,0.0,0.0,3.5,56986.7,
2019-01-07,Monday,54.5,0.0,0.0,0.0,54.5,57041.2,
2019-01-08,Tuesday,91.0,0.0,0.0,0.0,91.0,57132.2,
2019-01-09,Wednesday,144.6,0.0,0.0,0.0,144.6,57276.9,
2019-01-10,Thursday,158.0,0.0,0.0,0.0,158.0,57434.9,
2019-01-11,Friday,77.9,0.0,0.0,0.0,77.9,57512.8,
2019-01-12,Saturday,86.9,0.0,0.0,0.0,86.9,57599.7,
2019-01-14,Monday,53.9,0.0,0.0,0.0,53.9,57653.6,
2019-01-16,Wednesday,9.2,0.0,0.0,0.0,9.2,57662.9,
2019-01-17,Thursday,18.6,0.0,0.0,0.0,18.6,57681.4,
2019-01-18,Friday,24.2,0.0,0.0,0.0,24.2,57705.6,
2019-01-19,Saturday,3.4,0.0,0.0,0.0,3.4,57709.0,
2019-01-21,Monday,25.6,0.0,0.0,0.0,25.6,57734.6,
2019-01-22,Tuesday,90.6,0.0,0.0,0.0,90.6,57825.2,
2019-01-23,Wednesday,145.2,0.0,0.0,0.0,145.2,57970.4,
2019-01-24,Thursday,186.8,0.0,0.0,0.0,186.8,58157.2,
2019-01-25,Friday,74.3,0.0,0.0,0.0,74.3,58231.5,
2019-01-26,Saturday,103.5,0.0,0.0,0.0,103.5,58335.0,
2019-01-27,Sunday,6.4,0.0,0.0,0.0,6.4,58341.4,
2019-01-28,Monday,33.7,0.0,0.0,0.0,33.7,58375.1,
2019-01-29,Tuesday,148.7,0.0,0.0,0.0,148.7,58523.8,
2019-01-30,Wednesday,15.6,0.0,0.0,0.0,15.6,58539.4,
2019-02-01,Friday,189.4,0.0,0.0,0.0,189.4,58728.8,
2019-02-02,Saturday,96.6,0.0,0.0,0.0,96.6,58825.4,
2019-02-03,Sunday,16.5,0.0,0.0,0.0,16.5,58841.9,
2019-02-04,Monday,36.3,0.0,0.0,0.0,36.3,58878.2,
2019-02-05,Tuesday,52.7,0.0,0.0,0.0,52.7,58930.8,
2019-02-06,Wednesday,18.0,0.0,0.0,0.0,18.0,58948.9,
2019-02-07,Thursday,26.3,0.0,0.0,0.0,26.3,58975.2,
2019-02-08,Friday,0.4,0.0,0.0,0.0,0.4,58975.6,
2019-02-09,Saturday,23.6,0.0,0.0,0.0,23.6,58999.1,
2019-02-10,Sunday,31.8,0.0,0.0,0.0,31.8,59031.0,
2019-02-11,Monday,83.8,0.0,0.0,0.0,83.8,59114.7,
2019-02-12,Tuesday,24.2,0.0,0.0,0.0,24.2,59139.0,
2019-02-13,Wednesday,120.9,0.0,0.0,0.0,120.9,59259.8,
2019-02-14,Thursday,107.5,0.0,0.0,0.0,107.5,59367.3,
2019-02-15,Friday,170.2,0.0,0.0,0.0,170.2,59537.5,
2019-02-16,Saturday,99.4,0.0,0.0,0.0,99.4,59636.9,
2019-02-17,Sunday,15.3,0.0,0.0,0.0,15.3,59652.3,
2019-02-18,Monday,12.0,0.0,0.0,0.0,12.0,59664.3,
2019-02-19,Tuesday,92.3,0.0,0.0,0.0,92.3,59756.6,
2019-02-20,Wednesday,0.2,0.0,0.0,0.0,0.2,59756.8,
2019-02-21,Thursday,16.3,0.0,0.0,0.0,16.3,59773.1,
2019-02-22,Friday,1.8,0.0,0.0,0.0,1.8,59774.9,
2019-02-24,Sunday,0.3,0.0,0.0,0.0,0.3,59775.3,
2019-02-25,Monday,12.4,0.0,0.0,0.0,12.4,59787.7,
2019-02-26,Tuesday,85.9,0.0,0.0,0.0,85.9,59873.6,
2019-02-27,Wednesday,136.4,0.0,0.0,0.0,136.4,60010.0,
2019-02-28,Thursday,144.3,0.0,0.0,0.0,144.3,60154.3,
2019-03-01,Friday,95.3,0.0,0.0,0.0,95.3,60249.6,
2019-03-02,Saturday,41.1,0.0,0.0,0.0,41.1,60290.7,
2019-03-04,Monday,1.0,0.0,0.0,0.0,1.0,60291.8,
2019-03-05,Tuesday,84.8,0.0,0.0,0.0,84.8,60376.5,
2019-03-06,Wednesday,147.2,0.0,0.0,0.0,147.2,60523.7,
2019-03-07,Thursday,141.3,0.0,0.0,0.0,141.3,60665.0,
2019-03-08,Friday,12.4,0.0,0.0,0.0,12.4,60677.3,
2019-03-09,Saturday,110.4,0.0,0.0,0.0,110.4,60787.7,
2019-03-11,Monday,31.5,0.0,0.0,0.0,31.5,60819.2,
2019-03-12,Tuesday,71.2,0.0,0.0,0.0,71.2,60890.5,
2019-03-13,Wednesday,145.2,0.0,0.0,0.0,145.2,61035.7,
2019-03-14,Thursday,153.0,0.0,0.0,0.0,153.0,61188.7,
2019-03-15,Friday,15.9,0.0,0.0,0.0,15.9,61204.6,
2019-03-16,Saturday,111.4,0.0,0.0,0.0,111.4,61316.0,
2019-03-17,Sunday,21.0,0.0,0.0,0.0,21.0,61337.0,
2019-03-18,Monday,99.7,0.0,0.0,0.0,99.7,61436.6,
2019-03-19,Tuesday,83.9,0.0,0.0,0.0,83.9,61520.5,
2019-03-20,Wednesday,112.2,0.0,0.0,0.0,112.2,61632.7,
2019-03-21,Thursday,150.4,0.0,0.0,0.0,150.4,61783.1,
2019-03-22,Friday,112.4,0.0,0.0,0.0,112.4,61895.5,
2019-03-23,Saturday,74.5,0.0,0.0,0.0,74.5,61970.0,
2019-03-24,Sunday,116.9,0.0,0.0,0.0,116.9,62086.9,
2019-03-25,Monday,45.5,0.0,0.0,0.0,45.5,62132.4,
2019-03-26,Tuesday,84.0,0.0,0.0,0.0,84.0,62216.4,
2019-03-27,Wednesday,160.2,0.0,0.0,0.0,160.2,62376.5,
2019-03-28,Thursday,219.6,0.0,0.0,0.0,219.6,62596.1,
2019-03-29,Friday,112.4,0.0,0.0,0.0,112.4,62708.5,
2019-03-30,Saturday,143.4,0.0,0.0,0.0,143.4,62851.9,
2019-03-31,Sunday,139.5,0.0,0.0,0.0,139.5,62991.4,
2019-04-01,Monday,44.4,0.0,0.0,0.0,44.4,63035.8,
2019-04-02,Tuesday,79.1,0.0,0.0,0.0,79.1,63115.0,
2019-04-03,Wednesday,159.7,0.0,0.0,0.0,159.7,63274.7,
2019-04-04,Thursday,265.9,0.0,0.0,0.0,265.9,63540.6,
2019-04-05,Friday,101.5,0.0,0.0,0.0,101.5,63642.1,
2019-04-06,Saturday,143.5,0.0,0.0,0.0,143.5,63785.6,
2019-04-07,Sunday,123.7,0.0,0.0,0.0,123.7,63909.3,
2019-04-08,Monday,187.7,0.0,0.0,0.0,187.7,64097.0,
2019-04-09,Tuesday,140.9,0.0,0.0,0.0,140.9,64238.0,
2019-04-10,Wednesday,178.1,0.0,0.0,0.0,178.1,64416.1,
2019-04-11,Thursday,14.7,0.0,0.0,0.0,14.7,64430.8,
2019-04-12,Friday,23.0,0.0,0.0,0.0,23.0,64453.7,
2019-04-13,Saturday,18.7,0.0,0.0,0.0,18.7,64472.5,
2019-04-15,Monday,71.0,0.0,0.0,0.0,71.0,64543.5,
2019-04-16,Tuesday,103.6,0.0,0.0,0.0,103.6,64647.1,
2019-04-17,Wednesday,175.5,0.0,0.0,0.0,175.5,64822.6,
2019-04-18,Thursday,151.6,0.0,0.0,0.0,151.6,64974.2,
2019-04-19,Friday,191.2,0.0,0.0,0.0,191.2,65165.4,
2019-04-20,Saturday,63.1,0.0,0.0,0.0,63.1,65228.5,
2019-04-21,Sunday,54.9,0.0,0.0,0.0,54.9,65283.4,
2019-04-22,Monday,95.9,0.0,0.0,0.0,95.9,65379.3,
2019-04-23,Tuesday,112.1,0.0,0.0,0.0,112.1,65491.4,
2019-04-24,Wednesday,119.8,0.0,0.0,0.0,119.8,65611.2,
2019-04-25,Thursday,114.3,0.0,0.0,0.0,114.3,65725.5,
2019-04-26,Friday,26.5,0.0,0.0,0.0,26.5,65752.0,
2019-04-27,Saturday,30.6,0.0,0.0,0.0,30.6,65782.6,
2019-04-28,Sunday,127.0,0.0,0.0,0.0,127.0,65909.7,
2019-04-29,Monday,54.6,0.0,0.0,0.0,54.6,65964.3,
2019-04-30,Tuesday,85.4,0.0,0.0,0.0,85.4,66049.7,
2019-05-01,Wednesday,29.8,0.0,0.0,0.0,29.8,66079.5,
2019-05-02,Thursday,176.5,0.0,0.0,0.0,176.5,66256.0,
2019-05-03,Friday,18.8,0.0,0.0,0.0,18.8,66274.8,
2019-05-04,Saturday,45.9,0.0,0.0,0.0,45.9,66320.7,
2019-05-05,Sunday,0.8,0.0,0.0,0.0,0.8,66321.5,
2019-05-06,Monday,61.8,0.0,0.0,0.0,61.8,66383.3,
2019-05-07,Tuesday,100.7,0.0,0.0,0.0,100.7,66484.0,
2019-05-08,Wednesday,19.9,0.0,0.0,0.0,19.9,66503.9,
2019-05-09,Thursday,170.5,0.0,0.0,0.0,170.5,66674.4,
2019-05-10,Friday,43.0,0.0,0.0,0.0,43.0,66717.4,
2019-05-11,Saturday,22.3,0.0,0.0,0.0,22.3,66739.7,
2019-05-12,Sunday,0.3,0.0,0.0,0.0,0.3,66740.0,
2019-05-13,Monday,64.2,0.0,0.0,0.0,64.2,66804.2,
2019-05-14,Tuesday,89.2,0.0,0.0,0.0,89.2,66893.3,
2019-05-15,Wednesday,115.0,0.0,0.0,0.0,115.0,67008.4,
2019-05-16,Thursday,178.1,0.0,0.0,0.0,178.1,67186.5,
2019-05-17,Friday,71.3,0.0,0.0,0.0,71.3,67257.8,
2019-05-18,Saturday,68.4,0.0,0.0,0.0,68.4,67326.2,
2019-05-19,Sunday,6.2,0.0,0.0,0.0,6.2,67332.4,
2019-05-20,Monday,118.9,0.0,0.0,0.0,118.9,67451.3,
2019-05-21,Tuesday,80.9,0.0,0.0,0.0,80.9,67532.3,
2019-05-22,Wednesday,110.6,0.0,0.0,0.0,110.6,67642.9,
2019-05-23,Thursday,33.0,0.0,0.0,0.0,33.0,67675.8,
2019-05-24,Friday,173.1,0.0,0.0,0.0,173.1,67848.9,
2019-05-25,Saturday,57.2,0.0,0.0,0.0,57.2,67906.1,
2019-05-27,Monday,18.6,0.0,0.0,0.0,18.6,67924.7,
2019-05-28,Tuesday,113.6,0.0,0.0,0.0,113.6,68038.3,
2019-05-29,Wednesday,145.9,0.0,0.0,0.0,145.9,68184.2,
2019-05-30,Thursday,177.3,0.0,0.0,0.0,177.3,68361.4,
2019-05-31,Friday,20.2,0.0,0.0,0.0,20.2,68381.7,
2019-06-01,Saturday,75.9,0.0,0.0,0.0,75.9,68457.6,
2019-06-03,Monday,65.7,0.0,0.0,0.0,65.7,68523.2,
2019-06-04,Tuesday,84.3,0.0,0.0,0.0,84.3,68607.6,
2019-06-05,Wednesday,154.7,0.0,0.0,0.0,154.7,68762.3,
2019-06-06,Thursday,170.0,0.0,0.0,0.0,170.0,68932.3,
2019-06-08,Saturday,6.9,0.0,0.0,0.0,6.9,68939.2,
2019-06-09,Sunday,0.2,0.0,0.0,0.0,0.2,68939.4,
2019-06-10,Monday,89.3,0.0,0.0,0.0,89.3,69028.7,
2019-06-11,Tuesday,88.3,0.0,0.0,0.0,88.3,69117.0,
2019-06-12,Wednesday,135.6,0.0,0.0,0.0,135.6,69252.6,
2019-06-13,Thursday,167.1,0.0,0.0,0.0,167.1,69419.7,
2019-06-14,Friday,79.2,0.0,0.0,0.0,79.2,69498.9,
2019-06-15,Saturday,57.5,0.0,0.0,0.0,57.5,69556.4,
2019-06-16,Sunday,27.8,0.0,0.0,0.0,27.8,69584.3,
2019-06-17,Monday,12490.5,0.0,0.0,0.0,12490.5,82074.8,
2019-06-18,Tuesday,89.3,0.0,0.0,0.0,89.3,82164.1,
2019-06-19,Wednesday,157.0,0.0,0.0,0.0,157.0,82321.1,
2019-06-20,Thursday,174.8,0.0,0.0,0.0,174.8,82495.9,
2019-06-21,Friday,86.5,0.0,0.0,0.0,86.5,82582.4,
2019-06-22,Saturday,19.7,0.0,0.0,0.0,19.7,82602.1,
2019-06-24,Monday,68.1,0.0,0.0,0.0,68.1,82670.2,
2019-06-25,Tuesday,95.2,0.0,0.0,0.0,95.2,82765.4,
2019-06-26,Wednesday,85.7,0.0,0.0,0.0,85.7,82851.1,
2019-06-27,Thursday,11.3,0.0,0.0,0.0,11.3,82862.4,
2019-06-28,Friday,160.6,0.0,0.0,0.0,160.6,83023.0,
2019-06-30,Sunday,6.2,0.0,0.0,0.0,6.2,83029.3,
2019-07-01,Monday,58.6,0.0,0.0,0.0,58.6,83087.9,
2019-07-02,Tuesday,98.8,0.0,0.0,0.0,98.8,83186.7,
2019-07-03,Wednesday,136.8,0.0,0.0,0.0,136.8,83323.4,
2019-07-04,Thursday,65.8,0.0,0.0,0.0,65.8,83389.2,
2019-07-05,Friday,157.3,0.0,0.0,0.0,157.3,83546.5,
2019-07-06,Saturday,22.5,0.0,0.0,0.0,22.5,83569.0,
2019-07-08,Monday,55.8,0.0,0.0,0.0,55.8,83624.8,
2019-07-09,Tuesday,86.1,0.0,0.0,0.0,86.1,83710.9,
2019-07-10,Wednesday,133.5,0.0,0.0,0.0,133.5,83844.4,
2019-07-11,Thursday,194.1,0.0,0.0,0.0,194.1,84038.6,
2019-07-12,Friday,243.9,0.0,0.0,0.0,243.9,84282.4,
2019-07-13,Saturday,18.4,0.0,0.0,0.0,18.4,84300.9,
2019-07-14,Sunday,116.9,0.0,0.0,0.0,116.9,84417.8,
2019-07-15,Monday,57.7,0.0,0.0,0.0,57.7,84475.5,
2019-07-16,Tuesday,86.1,0.0,0.0,0.0,86.1,84561.6,
2019-07-17,Wednesday,141.0,0.0,0.0,0.0,141.0,84702.6,
2019-07-18,Thursday,175.1,0.0,0.0,0.0,175.1,84877.7,
2019-07-20,Saturday,63.4,0.0,0.0,0.0,63.4,84941.2,
2019-07-21,Sunday,25.6,0.0,0.0,0.0,25.6,84966.8,
2019-07-22,Monday,55.2,0.0,0.0,0.0,55.2,85022.0,
2019-07-23,Tuesday,83.7,0.0,0.0,0.0,83.7,85105.6,
2019-07-24,Wednesday,126.3,0.0,0.0,0.0,126.3,85231.9,
2019-07-25,Thursday,103.1,0.0,0.0,0.0,103.1,85335.1,
2019-07-26,Friday,149.5,0.0,0.0,0.0,149.5,85484.6,
2019-07-27,Saturday,154.0,0.0,0.0,0.0,154.0,85638.6,
2019-07-29,Monday,64.3,0.0,0.0,0.0,64.3,85702.9,
2019-07-30,Tuesday,108.0,0.0,0.0,0.0,108.0,85810.9,
2019-07-31,Wednesday,136.3,0.0,0.0,0.0,136.3,85947.2,
2019-08-01,Thursday,159.8,0.0,0.0,0.0,159.8,86107.0,
2019-08-02,Friday,34.6,0.0,0.0,0.0,34.6,86141.6,
2019-08-03,Saturday,41.2,0.0,0.0,0.0,41.2,86182.7,
2019-08-04,Sunday,3.7,0.0,0.0,0.0,3.7,86186.4,
2019-08-05,Monday,51.0,0.0,0.0,0.0,51.0,86237.5,
2019-08-06,Tuesday,84.6,0.0,0.0,0.0,84.6,86322.1,
2019-08-07,Wednesday,140.6,0.0,0.0,0.0,140.6,86462.8,
2019-08-08,Thursday,139.7,0.0,0.0,0.0,139.7,86602.5,
2019-08-09,Friday,139.8,0.0,0.0,0.0,139.8,86742.3,
2019-08-12,Monday,62.2,0.0,0.0,0.0,62.2,86804.5,
2019-08-13,Tuesday,73.6,0.0,0.0,0.0,73.6,86878.1,
2019-08-14,Wednesday,151.5,0.0,0.0,0.0,151.5,87029.5,
2019-08-15,Thursday,166.5,0.0,0.0,0.0,166.5,87196.0,
2019-08-16,Friday,39.2,0.0,0.0,0.0,39.2,87235.3,
2019-08-17,Saturday,26.3,0.0,0.0,0.0,26.3,87261.6,
2019-08-18,Sunday,342.9,0.0,0.0,0.0,342.9,87604.4,
2019-08-19,Monday,1.7,0.0,0.0,0.0,1.7,87606.1,
2019-08-20,Tuesday,91.2,0.0,0.0,0.0,91.2,87697.3,
2019-08-21,Wednesday,372.3,0.0,0.0,0.0,372.3,88069.6,
2019-08-22,Thursday,43.0,0.0,0.0,0.0,43.0,88112.6,
2019-08-23,Friday,172.3,0.0,0.0,0.0,172.3,88284.9,
2019-08-25,Sunday,28.3,0.0,0.0,0.0,28.3,88313.2,
2019-08-26,Monday,65.7,0.0,0.0,0.0,65.7,88378.9,
2019-08-27,Tuesday,81.0,0.0,0.0,0.0,81.0,88459.9,
2019-08-28,Wednesday,135.6,0.0,0.0,0.0,135.6,88595.6,
2019-08-29,Thursday,117.5,0.0,0.0,0.0,117.5,88713.0,
2019-08-30,Friday,136.8,0.0,0.0,0.0,136.8,88849.8,
2019-08-31,Saturday,14.5,0.0,0.0,0.0,14.5,88864.4,
2019-09-01,Sunday,46.6,0.0,0.0,0.0,46.6,88911.0,
2019-09-03,Tuesday,60.2,0.0,0.0,0.0,60.2,88971.2,
2019-09-04,Wednesday,85.2,0.0,0.0,0.0,85.2,89056.5,
2019-09-05,Thursday,205.0,0.0,0.0,0.0,205.0,89261.4,
2019-09-06,Friday,99.5,0.0,0.0,0.0,99.5,89360.9,
2019-09-07,Saturday,94.4,0.0,0.0,0.0,94.4,89455.3,
2019-09-08,Sunday,51.7,0.0,0.0,0.0,51.7,89507.0,
2019-09-09,Monday,46.9,0.0,0.0,0.0,46.9,89553.9,
2019-09-10,Tuesday,94.3,0.0,0.0,0.0,94.3,89648.2,
2019-09-11,Wednesday,145.2,0.0,0.0,0.0,145.2,89793.4,
2019-09-13,Friday,18.9,0.0,0.0,0.0,18.9,89812.3,
2019-09-14,Saturday,0.3,0.0,0.0,0.0,0.3,89812.6,
2019-09-15,Sunday,188.4,0.0,0.0,0.0,188.4,90000.9,
2019-09-16,Monday,64.7,0.0,0.0,0.0,64.7,90065.6,
2019-09-17,Tuesday,77.2,0.0,0.0,0.0,77.2,90142.8,
2019-09-18,Wednesday,133.1,0.0,0.0,0.0,133.1,90275.9,
2019-09-19,Thursday,16.4,0.0,0.0,0.0,16.4,90292.2,
2019-09-20,Friday,396.9,0.0,0.0,0.0,396.9,90689.2,
2019-09-21,Saturday,32.0,0.0,0.0,0.0,32.0,90721.2,
2019-09-22,Sunday,453.3,0.0,0.0,0.0,453.3,91174.5,
2019-09-23,Monday,58.2,0.0,0.0,0.0,58.2,91232.7,
2019-09-24,Tuesday,81.9,0.0,0.0,0.0,81.9,91314.6,
2019-09-25,Wednesday,130.8,0.0,0.0,0.0,130.8,91445.4,
2019-09-26,Thursday,62.6,0.0,0.0,0.0,62.6,91508.0,
2019-09-27,Friday,22.9,0.0,0.0,0.0,22.9,91530.9,
2019-09-28,Saturday,93.7,0.0,0.0,0.0,93.7,91624.7,
2019-09-30,Monday,54.9,0.0,0.0,0.0,54.9,91679.5,
2019-10-01,Tuesday,98.5,0.0,0.0,0.0,98.5,91778.1,
2019-10-02,Wednesday,141.2,0.0,0.0,0.0,141.2,91919.2,
2019-10-03,Thursday,6432.3,0.0,0.0,0.0,6432.3,98351.5,
2019-10-04,Friday,19.5,0.0,0.0,0.0,19.5,98371.0,
2019-10-05,Saturday,6.3,0.0,0.0,0.0,6.3,98377.4,
2019-10-07,Monday,56.5,0.0,0.0,0.0,56.5,98433.8,
2019-10-08,Tuesday,80.0,0.0,0.0,0.0,80.0,98513.8,
2019-10-11,Friday,14.6,0.0,0.0,0.0,14.6,98528.4,
2019-10-12,Saturday,39.7,0.0,0.0,0.0,39.7,98568.1,
2019-10-14,Monday,46.9,0.0,0.0,0.0,46.9,98615.1,
2019-10-15,Tuesday,84.6,0.0,0.0,0.0,84.6,98699.7,
2019-10-18,Friday,41.7,0.0,0.0,0.0,41.7,98741.4,
2019-10-19,Saturday,0.4,0.0,0.0,0.0,0.4,98741.8,
2019-10-21,Monday,71.4,0.0,0.0,0.0,71.4,98813.2,
2019-10-22,Tuesday,74.4,0.0,0.0,0.0,74.4,98887.6,
2019-10-23,Wednesday,2.8,0.0,0.0,0.0,2.8,98890.4,
2019-10-25,Friday,36.8,0.0,0.0,0.0,36.8,98927.2,
2019-10-28,Monday,59.2,0.0,0.0,0.0,59.2,98986.4,
2019-10-29,Tuesday,81.6,0.0,0.0,0.0,81.6,99068.0,
2019-10-30,Wednesday,21.1,0.0,0.0,0.0,21.1,99089.2,
2019-11-01,Friday,48.9,0.0,0.0,0.0,48.9,99138.1,
2019-11-02,Saturday,0.2,0.0,0.0,0.0,0.2,99138.4,
2019-11-03,Sunday,3.8,0.0,0.0,0.0,3.8,99142.2,
2019-11-04,Monday,79.1,0.0,0.0,0.0,79.1,99221.3,
2019-11-05,Tuesday,76.6,0.0,0.0,0.0,76.6,99297.9,
2019-11-08,Friday,58.3,0.0,0.0,0.0,58.3,99356.2,
2019-11-09,Saturday,34.7,0.0,0.0,0.0,34.7,99390.9,
2019-11-11,Monday,49.1,0.0,0.0,0.0,49.1,99440.0,
2019-11-12,Tuesday,57.1,0.0,0.0,0.0,57.1,99497.1,
2019-11-13,Wednesday,99.2,0.0,0.0,0.0,99.2,99596.3,
2019-11-15,Friday,6247.0,0.0,0.0,0.0,6247.0,105843.3,
2019-11-16,Saturday,5.4,0.0,0.0,0.0,5.4,105848.7,
2019-11-18,Monday,56.1,0.0,0.0,0.0,56.1,105904.8,
2019-11-19,Tuesday,76.7,0.0,0.0,0.0,76.7,105981.6,
2019-11-21,Thursday,69.4,0.0,0.0,0.0,69.4,106051.0,
2019-11-22,Friday,44.9,0.0,0.0,0.0,44.9,106095.8,
2019-11-23,Saturday,1.1,0.0,0.0,0.0,1.1,106096.9,
2019-11-24,Sunday,41.2,0.0,0.0,0.0,41.2,106138.1,
2019-11-25,Monday,59.2,0.0,0.0,0.0,59.2,106197.4,
2019-11-26,Tuesday,150.6,0.0,0.0,0.0,150.6,106348.0,
2019-11-28,Thursday,2.7,0.0,0.0,0.0,2.7,106350.7,
2019-11-29,Friday,6.7,0.0,0.0,0.0,6.7,106357.4,
2019-12-02,Monday,48.1,0.0,0.0,0.0,48.1,106405.5,
2019-12-03,Tuesday,69.9,0.0,0.0,0.0,69.9,106475.4,
2019-12-04,Wednesday,0.3,0.0,0.0,0.0,0.3,106475.6,
2019-12-05,Thursday,11.7,0.0,0.0,0.0,11.7,106487.4,
2019-12-09,Monday,4.1,0.0,0.0,0.0,4.1,106491.5,
2019-12-10,Tuesday,89.6,0.0,0.0,0.0,89.6,106581.1,
2019-12-11,Wednesday,106.6,0.0,0.0,0.0,106.6,106687.7,
2019-12-12,Thursday,156.6,0.0,0.0,0.0,156.6,106844.2,
2019-12-13,Friday,73.6,0.0,0.0,0.0,73.6,106917.9,
2019-12-14,Saturday,102.4,0.0,0.0,0.0,102.4,107020.3,
2019-12-16,Monday,73.9,0.0,0.0,0.0,73.9,107094.2,
2019-12-17,Tuesday,68.0,0.0,0.0,0.0,68.0,107162.2,
2019-12-20,Friday,49.5,0.0,0.0,0.0,49.5,107211.8,
2019-12-21,Saturday,53.7,0.0,0.0,0.0,53.7,107265.5,
2019-12-22,Sunday,16.2,0.0,0.0,0.0,16.2,107281.6,
2019-12-23,Monday,68.0,0.0,0.0,0.0,68.0,107349.7,
2019-12-24,Tuesday,70.3,0.0,0.0,0.0,70.3,107420.0,
2019-12-26,Thursday,10.7,0.0,0.0,0.0,10.7,107430.7,
2019-12-27,Friday,83.9,0.0,0.0,0.0,83.9,107514.6,
2019-12-28,Saturday,46.4,0.0,0.0,0.0,46.4,107561.0,
2019-12-30,Monday,42.8,0.0,0.0,0.0,42.8,107603.7,
2019-12-31,Tuesday,15.3,0.0,0.0,0.0,15.3,107619.1,
2020-01-02,Thursday,13.6,0.0,0.0,0.0,13.6,107632.7,
2020-01-06,Monday,72.0,0.0,0.0,0.0,72.0,107704.7,
2020-01-07,Tuesday,57.4,0.0,0.0,0.0,57.4,107762.1,
2020-01-09,Thursday,32.3,0.0,0.0,0.0,32.3,107794.4,
2020-01-10,Friday,42.2,0.0,0.0,0.0,42.2,107836.6,
2020-01-11,Saturday,0.9,0.0,0.0,0.0,0.9,107837.5,
2020-01-12,Sunday,12.9,0.0,0.0,0.0,12.9,107850.4,
2020-01-13,Monday,6300.3,0.0,0.0,0.0,6300.3,114150.6,
2020-01-14,Tuesday,72.2,0.0,0.0,0.0,72.2,114222.8,
2020-01-16,Thursday,14.3,0.0,0.0,0.0,14.3,114237.2,
2020-01-17,Friday,4.0,0.0,0.0,0.0,4.0,114241.2,
2020-01-20,Monday,56.6,0.0,0.0,0.0,56.6,114297.8,
2020-01-21,Tuesday,74.4,0.0,0.0,0.0,74.4,114372.3,
2020-01-22,Wednesday,55.6,0.0,0.0,0.0,55.6,114427.9,
2020-01-23,Thursday,12.2,0.0,0.0,0.0,12.2,114440.1,
2020-01-27,Monday,58.3,0.0,0.0,0.0,58.3,114498.3,
2020-01-28,Tuesday,6274.0,0.0,0.0,0.0,6274.0,120772.3,
2020-01-29,Wednesday,84.5,0.0,0.0,0.0,84.5,120856.8,
2020-01-31,Friday,1320.3,0.0,0.0,0.0,1320.3,122177.0,
2020-02-01,Saturday,54.5,0.0,0.0,0.0,54.5,122231.6,
2020-02-02,Sunday,1299.4,0.0,0.0,0.0,1299.4,123531.0,
2020-02-04,Tuesday,66.0,0.0,0.0,0.0,66.0,123597.0,
2020-02-05,Wednesday,44.3,0.0,0.0,0.0,44.3,123641.3,
2020-02-06,Thursday,16.1,0.0,0.0,0.0,16.1,123657.4,
2020-02-08,Saturday,100.7,0.0,0.0,0.0,100.7,123758.1,
2020-02-11,Tuesday,6289.1,0.0,0.0,0.0,6289.1,130047.2,
2020-02-14,Friday,28.1,0.0,0.0,0.0,28.1,130075.3,
2020-02-17,Monday,53.9,0.0,0.0,0.0,53.9,130129.2,
2020-02-18,Tuesday,73.2,0.0,0.0,0.0,73.2,130202.4,
2020-02-19,Wednesday,28.4,0.0,0.0,0.0,28.4,130230.7,
2020-02-21,Friday,16.2,0.0,0.0,0.0,16.2,130246.9,
2020-02-22,Saturday,39.1,0.0,0.0,0.0,39.1,130286.0,
2020-02-24,Monday,78.1,0.0,0.0,0.0,78.1,130364.1,
2020-02-25,Tuesday,77.1,0.0,0.0,0.0,77.1,130441.2,
2020-02-26,Wednesday,52.7,0.0,0.0,0.0,52.7,130493.9,
2020-02-27,Thursday,6225.8,0.0,0.0,0.0,6225.8,136719.7,
2020-02-28,Friday,26.7,0.0,0.0,0.0,26.7,136746.4,
2020-02-29,Saturday,145.4,0.0,0.0,0.0,145.4,136891.8,
